Engine_Size,Mileage,Price,Age,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic
4.4,77846,12843,12,True,False,False,False,True
3.2,190065,9498,5,False,False,False,False,True
4.1,229919,9901,4,False,False,True,False,True
2.5,116936,9061,14,False,False,True,False,False
4.7,211589,5468,22,False,False,True,False,True
1.1,46064,11278,10,False,True,False,False,False
2.8,23803,10123,21,False,True,False,False,False
3.8,288635,5827,16,False,True,False,True,False
1.8,23232,11735,9,False,False,False,False,False
3.0,145664,9186,15,True,False,False,False,True
3.5,196409,12871,6,True,False,False,False,False
5.0,141843,7163,22,False,False,False,False,True
4.7,260872,7282,16,False,True,False,False,True
3.2,50916,11081,9,False,False,False,True,False
2.1,47923,11441,11,True,False,False,False,True
2.1,89918,12301,2,False,True,False,True,False
2.8,166274,5974,17,False,False,True,True,False
3.8,164284,9014,17,True,False,False,False,True
1.3,100696,7486,18,True,False,False,False,True
2.4,271316,3673,23,True,False,False,False,True
2.8,168674,5526,25,True,False,False,True,False
2.3,228466,8130,4,False,False,False,False,True
3.7,173864,14122,4,True,False,False,False,False
2.4,192340,10353,11,True,False,False,False,False
1.6,142610,7047,11,False,False,True,False,True
3.3,427,11391,20,False,True,False,False,False
3.5,190224,7095,14,False,False,True,False,True
4.8,173000,13040,8,False,True,False,False,False
3.7,119462,9510,18,True,False,False,False,True
4.6,228167,5436,24,False,True,False,False,True
1.3,32308,10653,12,True,False,False,True,False
2.2,299227,2715,22,False,False,True,False,False
3.9,259103,6917,18,True,False,False,True,False
4.5,248821,10423,9,True,False,False,False,True
3.7,41070,8778,19,False,False,True,True,False
3.6,137857,9942,20,True,False,False,False,False
2.6,30901,7681,23,False,True,False,False,True
1.5,258915,3921,25,True,False,False,False,False
2.0,41481,8370,18,False,True,False,False,True
3.6,198362,11832,3,False,False,False,False,False
4.0,110946,13181,9,False,True,False,False,False
1.6,194358,11912,3,True,False,False,False,False
1.8,38947,9621,15,False,False,True,False,False
4.3,21986,12460,10,False,False,True,False,True
2.4,153623,5727,24,True,False,False,True,False
2.9,215282,5394,21,False,False,True,False,False
4.6,172957,11240,10,False,False,False,False,False
3.3,172897,11742,4,False,False,True,False,False
3.8,188485,5430,24,False,True,False,True,False
3.4,271277,4174,18,False,False,True,False,True
3.8,84379,11212,15,True,False,False,False,True
4.3,171943,6561,23,False,True,False,True,False
2.3,186446,9171,10,True,False,False,True,False
3.1,171454,11070,9,False,True,False,False,False
1.9,63052,11438,11,False,True,False,False,False
3.7,280427,9791,8,False,True,False,False,False
2.6,169337,5813,20,False,True,False,False,True
2.6,103919,7221,23,True,False,False,True,False
2.1,271466,3870,18,False,True,False,True,False
3.2,167296,9054,13,False,False,False,False,False
1.1,286944,2761,19,False,False,False,False,False
4.2,27307,12353,18,False,True,False,False,False
3.3,72733,8645,16,False,False,True,True,False
4.8,148686,13926,10,True,False,False,False,False
1.6,166446,6871,10,False,False,True,False,True
4.6,275056,9698,10,True,False,False,False,True
4.2,297649,7147,9,False,False,True,False,True
3.5,126275,8074,20,False,False,True,False,False
3.8,261912,6261,13,False,False,True,False,True
1.5,67196,8856,13,False,True,False,False,True
5.0,214136,5117,24,False,False,True,True,False
2.1,80179,9396,9,False,False,False,True,False
3.6,59893,9302,19,False,True,False,False,True
1.3,106431,7971,21,True,False,False,False,False
2.1,277622,5747,8,False,False,False,True,False
4.4,290012,7199,10,False,False,True,True,False
1.1,164737,2505,23,False,False,True,True,False
1.2,104621,5307,23,False,False,False,False,False
3.7,18182,11336,12,False,False,True,True,False
3.3,156246,4275,25,False,False,False,False,True
4.3,170227,13295,9,True,False,False,False,False
4.1,249475,9510,9,False,False,False,False,False
4.5,188240,9635,14,False,False,True,False,False
1.9,73858,11322,14,True,False,False,False,False
4.3,34617,11907,11,False,False,False,False,True
1.5,108570,10228,9,True,False,False,True,False
4.4,63389,10832,13,False,False,False,False,True
3.9,283111,6137,24,True,False,False,False,False
4.4,250389,6792,19,False,False,True,False,False
3.3,561,12388,15,True,False,False,True,False
4.2,113614,13227,6,False,False,True,False,False
2.8,284655,5006,24,True,False,False,False,False
4.8,236495,7470,19,False,False,False,False,False
5.0,232886,6442,25,True,False,False,False,True
3.4,204692,7806,17,True,False,False,False,True
4.2,282353,10452,4,False,False,False,False,False
2.4,135238,12695,7,True,False,False,False,False
2.1,87629,8547,23,True,False,False,False,False
4.6,126853,7462,24,False,True,False,True,False
1.9,67747,12245,8,False,True,False,False,False
2.4,247532,4049,20,False,True,False,True,False
4.0,207715,10445,10,True,False,False,False,True
2.8,142254,9754,6,False,False,True,False,True
3.2,271941,8461,8,False,False,False,False,False
1.1,197244,6355,13,False,False,True,False,False
1.1,213443,10431,5,True,False,False,False,False
2.2,288186,2000,22,False,False,True,True,False
2.4,245509,10789,6,True,False,False,False,False
1.9,218934,2821,21,False,False,True,False,True
3.0,265987,8380,3,False,False,False,True,False
4.1,263829,10923,5,True,False,False,False,True
1.8,94374,4912,22,False,False,False,False,True
1.1,254560,3208,18,False,True,False,False,True
3.8,209796,6804,18,False,True,False,True,False
1.0,221435,2000,22,False,False,True,False,True
2.7,168782,6124,21,False,False,False,False,False
1.3,268071,2638,23,True,False,False,False,True
1.7,194896,6002,18,True,False,False,True,False
4.3,3768,12124,19,True,False,False,False,True
1.3,198996,8220,9,True,False,False,False,True
1.1,21203,11875,8,True,False,False,False,True
3.0,235767,3684,24,False,True,False,False,True
3.1,247238,4655,22,False,False,False,False,False
3.9,61450,15371,3,True,False,False,True,False
4.7,260973,10080,10,True,False,False,True,False
1.3,38487,11530,7,False,False,False,False,False
2.1,267695,7346,10,True,False,False,True,False
1.2,126309,7073,19,False,True,False,False,False
3.9,168949,5921,24,False,True,False,True,False
3.2,248335,2333,25,False,False,True,False,True
2.4,60894,7782,25,False,True,False,False,False
2.7,283868,8022,2,False,False,False,False,True
3.0,113682,12926,3,False,False,False,False,False
2.4,115408,9991,9,False,True,False,True,False
4.1,102787,9244,23,False,True,False,False,False
2.8,115288,10994,7,False,True,False,False,True
1.7,22677,12546,6,False,False,True,False,False
2.4,30202,12695,14,True,False,False,False,False
1.7,39049,14519,5,True,False,False,False,False
4.5,132635,9047,23,False,True,False,False,False
4.9,148705,9925,12,False,False,True,True,False
3.3,188844,3623,25,False,False,False,False,True
2.4,42059,12458,9,True,False,False,False,True
3.5,106479,11570,13,False,True,False,False,False
4.3,7915,11541,14,False,False,True,True,False
2.5,211916,5961,18,False,False,False,False,False
2.3,201173,6176,24,True,False,False,False,False
1.4,167521,6649,10,False,False,True,True,False
2.0,76782,9864,14,True,False,False,False,True
1.9,58475,8430,13,False,False,True,True,False
4.4,190302,6793,18,False,False,True,False,True
2.5,141037,8279,10,False,False,True,False,True
3.7,155423,8091,17,False,True,False,True,False
3.8,188809,10323,16,True,False,False,False,False
4.7,56768,12764,8,False,False,True,False,True
3.3,291063,7378,9,False,True,False,False,True
3.7,169151,14516,3,True,False,False,False,False
4.9,201255,4974,25,False,False,True,True,False
2.3,95865,8082,13,False,False,False,True,False
3.9,49207,12315,14,True,False,False,True,False
3.4,174965,7600,13,False,False,True,False,True
4.7,253785,11924,6,False,True,False,False,False
4.8,294363,5312,24,True,False,False,False,True
4.2,68962,14720,4,False,False,True,False,False
3.2,281735,5165,25,True,False,False,False,False
4.0,39659,7306,25,False,False,False,True,False
1.2,17147,10357,7,False,False,False,False,True
2.5,233090,9038,8,True,False,False,False,True
3.1,15738,11985,13,False,False,False,False,False
4.6,66018,8879,25,False,False,True,False,False
1.8,102659,8946,8,False,False,True,True,False
3.1,195296,4794,20,False,False,True,False,True
3.4,73688,11426,12,False,False,False,False,False
1.9,59826,10703,12,True,False,False,True,False
3.3,258969,9120,2,False,False,False,True,False
3.9,284852,8602,4,False,False,True,True,False
4.9,274959,9500,5,False,False,False,False,True
4.3,154422,8211,22,True,False,False,True,False
1.1,261205,6675,6,False,True,False,True,False
4.0,85143,8497,23,False,False,True,False,False
1.5,293123,5237,10,False,True,False,False,True
1.2,217110,9157,6,False,True,False,False,False
1.7,160459,3490,22,False,False,True,False,True
3.7,91315,9373,22,False,True,False,False,False
4.2,214401,6911,22,True,False,False,True,False
1.7,126451,12770,5,True,False,False,False,False
1.2,148497,4130,19,False,False,False,True,False
3.6,230976,5780,16,False,False,False,True,False
4.9,23679,10626,18,False,False,True,False,True
2.6,159839,5903,17,False,False,False,False,True
1.6,13049,5439,25,False,False,True,True,False
2.6,51216,9075,22,False,True,False,False,False
1.3,178582,5328,20,True,False,False,False,True
4.3,198106,7437,15,False,False,False,True,False
1.2,210422,5191,23,True,False,False,False,False
2.5,185978,5580,16,False,False,False,True,False
1.9,80059,6198,19,False,False,False,False,True
1.9,277783,4144,16,False,True,False,True,False
2.2,231035,4979,19,False,False,True,False,False
4.5,87765,16044,6,True,False,False,False,False
2.9,272265,4654,23,False,True,False,False,False
3.0,125096,7098,25,False,True,False,False,False
3.1,185491,6290,19,False,True,False,True,False
1.6,134078,8618,18,True,False,False,False,False
4.5,276657,10166,8,True,False,False,False,True
3.3,37508,8449,24,False,False,True,False,False
3.4,49938,9501,15,False,False,False,True,False
1.7,272765,3844,20,True,False,False,True,False
4.9,241010,10279,8,False,True,False,True,False
1.7,200595,4488,16,False,False,True,False,True
2.0,86771,4664,24,False,False,True,True,False
3.9,173016,7739,21,True,False,False,True,False
1.5,81145,9477,10,False,True,False,False,True
2.5,177790,4844,19,False,False,False,False,True
2.8,150338,6293,22,False,False,False,False,False
1.3,76764,12764,2,True,False,False,True,False
2.8,134987,8000,19,True,False,False,True,False
1.5,171581,6468,14,False,True,False,False,True
4.4,136725,16165,2,True,False,False,False,False
1.5,259173,2000,23,False,False,False,False,True
3.4,282791,6744,12,False,True,False,True,False
2.2,188996,10420,7,False,True,False,False,False
4.8,55077,9898,23,False,False,True,False,False
3.4,227745,5045,23,False,False,False,False,False
1.6,223850,5723,15,False,False,False,False,False
3.3,252382,6452,18,True,False,False,True,False
1.4,101078,9778,4,False,False,True,False,True
2.6,243061,9638,4,False,False,True,False,False
1.7,65698,9586,8,False,False,False,False,True
2.7,237927,6941,12,False,True,False,False,True
3.0,3415,8531,25,False,False,False,False,False
3.9,144875,11702,3,False,False,True,False,True
1.2,145755,8484,8,False,True,False,False,True
4.4,140200,10596,17,False,True,False,False,False
2.7,221240,8075,11,False,False,True,False,False
4.9,187747,5545,24,False,False,True,False,True
3.1,31090,8478,22,False,True,False,True,False
1.5,209765,8504,13,True,False,False,False,False
2.7,243424,6931,15,True,False,False,True,False
4.4,299696,5806,14,False,False,False,True,False
1.5,236909,4361,20,True,False,False,False,True
2.1,284806,5003,15,False,False,False,False,False
4.5,135379,10192,19,False,True,False,False,False
4.6,53106,13437,14,False,True,False,False,False
3.1,134428,6011,20,False,False,False,True,False
4.2,112541,9149,18,False,True,False,True,False
3.3,284711,6605,17,False,True,False,False,False
3.5,282240,10355,2,False,False,True,False,False
3.8,69519,11809,19,True,False,False,False,False
3.5,101496,8070,20,False,True,False,False,True
2.0,259084,3018,18,False,False,True,True,False
1.6,151695,7266,13,False,True,False,False,True
3.0,253364,8732,11,False,True,False,False,False
1.1,6376,11372,4,False,False,True,True,False
4.4,256129,6177,19,False,True,False,False,True
1.2,106837,4663,20,False,False,False,False,True
3.3,124893,7802,22,True,False,False,True,False
2.2,271820,2763,22,False,True,False,False,True
3.2,42332,7953,20,False,False,True,False,True
3.0,267729,5445,16,False,True,False,True,False
2.9,111252,10674,17,True,False,False,False,False
2.9,186608,5667,22,False,False,True,False,False
3.5,221719,10565,7,True,False,False,False,True
1.5,29663,7506,20,False,True,False,False,True
4.2,28219,11435,21,False,True,False,False,False
3.3,16917,15461,2,False,False,True,False,False
3.1,265538,9489,3,False,True,False,True,False
1.4,194356,11012,2,False,True,False,False,False
1.3,14927,6101,25,False,True,False,False,True
3.8,176673,11866,5,False,False,True,False,False
3.1,197883,8842,18,True,False,False,False,False
1.5,216132,3577,24,True,False,False,False,True
1.5,21672,13066,7,False,True,False,False,False
2.1,78099,14138,5,True,False,False,False,False
4.8,7292,16854,3,False,False,False,False,False
1.4,237379,8552,4,False,False,True,False,False
3.7,63496,8630,23,False,False,True,False,False
4.5,217124,9357,8,False,False,False,False,True
2.2,64724,12905,2,False,True,False,True,False
3.6,8520,15429,2,False,True,False,True,False
2.6,33654,11426,7,False,False,True,True,False
1.8,245660,9886,7,True,False,False,False,False
1.9,230019,3899,20,False,True,False,True,False
2.3,4516,13109,9,True,False,False,False,True
4.2,201362,7572,14,False,False,False,True,False
1.4,172065,6158,18,True,False,False,False,True
1.3,76669,11766,2,False,True,False,True,False
3.0,137795,7644,14,False,False,True,True,False
1.3,264773,5504,12,False,False,True,False,False
4.8,224629,7707,14,False,False,False,True,False
4.8,115616,12587,10,False,False,False,False,False
1.3,58476,9930,11,False,False,False,False,False
3.7,102521,10749,20,True,False,False,False,False
3.8,54833,8803,25,True,False,False,True,False
2.9,270315,6293,16,True,False,False,False,True
3.8,248827,6823,17,False,False,True,False,False
1.7,188824,10223,6,False,True,False,False,False
4.0,289548,7909,13,True,False,False,False,True
1.7,216571,4468,20,False,False,False,False,False
2.4,80928,7381,25,False,True,False,False,False
1.8,7976,11540,9,False,True,False,False,True
2.6,133903,8721,16,True,False,False,False,True
3.1,237559,7048,18,False,True,False,False,False
2.2,294310,2000,22,False,False,True,True,False
1.5,290034,6999,6,False,False,True,False,False
4.2,197760,6644,24,True,False,False,True,False
1.5,64890,6102,19,False,False,False,True,False
4.4,124691,11606,13,True,False,False,True,False
1.4,18226,11135,5,False,False,False,True,False
2.4,140285,8794,13,False,False,False,False,False
3.4,249377,10312,4,False,False,False,False,False
2.8,132553,7248,15,False,False,False,True,False
3.6,99212,9215,20,True,False,False,False,True
4.5,145712,10085,22,True,False,False,False,False
3.8,163598,6128,20,False,False,False,True,False
3.2,95716,5985,23,False,False,False,True,False
3.0,277621,7947,12,False,True,False,False,False
4.8,16725,14965,7,False,True,False,False,True
1.4,25053,12298,4,False,True,False,True,False
1.8,267902,2341,19,False,False,True,False,True
3.2,69344,8913,20,False,False,True,False,False
