Year,Engine_Size,Mileage,Fuel_Type,Transmission,Price
2009,3.3,1453,Petrol,Automatic,11570
2004,4.8,292305,Petrol,Semi-Automatic,4253
2018,4.4,276567,Petrol,Manual,8368
2018,2.7,160770,Hybrid,Automatic,11484
2007,2.8,36288,Diesel,Manual,8274
2020,4.3,115453,Petrol,Semi-Automatic,12090
2001,2.7,130544,Petrol,Manual,4489
2016,4.6,122186,Diesel,Semi-Automatic,11056
2000,3.7,6755,Diesel,Automatic,9164
2001,4.9,251811,Diesel,Semi-Automatic,4263
2006,1.7,179625,Petrol,Semi-Automatic,4007
2013,3.2,156713,Diesel,Semi-Automatic,8065
2012,4.5,152203,Diesel,Semi-Automatic,9155
2002,1.1,212399,Diesel,Automatic,3052
2005,1.6,281145,Petrol,Automatic,3077
2005,1.1,44195,Petrol,Semi-Automatic,5816
2015,4.8,239695,Petrol,Semi-Automatic,8606
2002,4.7,222672,Petrol,Automatic,6446
2010,1.1,31604,Electric,Automatic,11067
2019,4.3,279294,Diesel,Manual,8514
2011,4.6,212129,Diesel,Automatic,9257
2018,4.8,176896,Electric,Semi-Automatic,12762
2020,3.5,173012,Petrol,Manual,10139
2016,2.0,131907,Petrol,Manual,8261
2001,1.2,39712,Electric,Semi-Automatic,6805
2011,3.4,156121,Electric,Manual,9677
2012,3.8,228277,Hybrid,Semi-Automatic,7934
2015,1.2,13093,Hybrid,Manual,10538
2006,1.4,187887,Diesel,Manual,3542
2021,1.8,189834,Diesel,Manual,8403
2012,3.8,48417,Hybrid,Semi-Automatic,11531
2007,1.3,32383,Diesel,Automatic,8352
2012,4.4,179403,Petrol,Semi-Automatic,8511
2003,1.1,219959,Diesel,Automatic,3200
2011,1.1,220420,Diesel,Automatic,5591
2000,2.5,230751,Hybrid,Semi-Automatic,2984
2023,2.1,146812,Diesel,Manual,10163
2002,3.3,216463,Diesel,Manual,3670
2013,3.9,127919,Diesel,Semi-Automatic,9341
2012,4.9,112137,Electric,Semi-Automatic,12357
2018,1.4,292668,Petrol,Semi-Automatic,5046
2020,4.4,18372,Petrol,Semi-Automatic,14132
2010,2.4,272383,Electric,Semi-Automatic,6052
2021,4.2,16425,Diesel,Manual,14271
2017,3.7,254043,Diesel,Semi-Automatic,7819
2010,3.5,229393,Electric,Manual,8012
2008,2.1,266257,Petrol,Automatic,4774
2014,4.3,296971,Petrol,Manual,6660
2016,3.4,171956,Petrol,Automatic,10360
2007,2.4,118305,Petrol,Manual,6233
2015,2.2,112328,Hybrid,Manual,9553
2008,4.6,103664,Electric,Semi-Automatic,11026
2017,2.4,72130,Diesel,Automatic,11657
2009,2.9,6037,Hybrid,Semi-Automatic,10579
2020,2.1,50793,Petrol,Manual,11184
2003,2.3,191174,Hybrid,Semi-Automatic,4476
2021,2.8,134173,Petrol,Manual,10516
2023,2.4,22168,Petrol,Automatic,14456
2009,3.3,33225,Hybrid,Automatic,11935
2009,4.3,29548,Petrol,Manual,10509
2004,3.6,40858,Electric,Automatic,11582
2022,3.4,184951,Petrol,Automatic,11900
2021,3.7,19065,Hybrid,Semi-Automatic,14718
2007,2.8,146189,Hybrid,Automatic,8576
2012,4.6,204744,Petrol,Semi-Automatic,8205
2007,3.3,114787,Diesel,Semi-Automatic,7204
2005,4.5,292008,Petrol,Semi-Automatic,4259
2022,4.8,85532,Petrol,Automatic,15289
2019,2.3,212627,Electric,Semi-Automatic,9847
2016,3.9,249972,Electric,Automatic,11300
2018,2.8,134787,Hybrid,Semi-Automatic,10604
2008,3.7,118324,Diesel,Semi-Automatic,7833
2014,3.9,69238,Petrol,Automatic,12315
2009,5.0,177043,Electric,Manual,10259
2019,1.6,126184,Petrol,Semi-Automatic,8876
2007,1.5,107002,Diesel,Manual,5559
2003,1.6,259664,Hybrid,Semi-Automatic,2406
2018,1.2,108338,Petrol,Semi-Automatic,8533
2015,4.9,97726,Hybrid,Manual,12545
2011,4.6,232629,Electric,Semi-Automatic,9347
2007,3.3,101386,Electric,Automatic,10972
2023,1.9,102533,Hybrid,Semi-Automatic,11849
2003,4.2,141075,Hybrid,Semi-Automatic,7378
2003,3.1,173418,Diesel,Semi-Automatic,4631
2010,3.8,285401,Petrol,Automatic,6691
2018,2.9,292244,Diesel,Automatic,8055
2014,3.9,17369,Diesel,Semi-Automatic,11852
2002,4.3,115187,Diesel,Manual,6696
2003,1.1,96140,Hybrid,Semi-Automatic,5177
2003,4.1,16736,Electric,Manual,10765
2006,1.1,211012,Petrol,Automatic,4279
2023,1.7,1631,Petrol,Automatic,14167
2022,2.7,279475,Electric,Manual,9810
2019,4.0,124977,Hybrid,Semi-Automatic,12300
2000,3.7,18159,Diesel,Automatic,8936
2006,3.0,169890,Petrol,Automatic,7002
2011,1.0,184645,Diesel,Manual,4707
2020,1.6,81288,Electric,Automatic,13574
2011,1.1,198502,Electric,Manual,6529
2000,1.6,51098,Petrol,Manual,4678
2005,4.1,266230,Electric,Manual,6375
2017,4.3,140185,Petrol,Automatic,12196
2001,2.5,179706,Electric,Semi-Automatic,5305
2018,2.7,160171,Hybrid,Automatic,11496
2018,4.1,206059,Petrol,Manual,9478
2011,1.8,273414,Hybrid,Semi-Automatic,4731
2019,3.4,257955,Diesel,Semi-Automatic,8040
2023,1.7,48544,Hybrid,Manual,12729
2021,4.2,17008,Hybrid,Automatic,16759
2016,3.3,270132,Petrol,Manual,6797
2020,3.7,213939,Diesel,Manual,9521
2014,3.5,57902,Electric,Manual,12641
2000,2.7,63178,Petrol,Manual,5536
2005,1.1,255461,Hybrid,Automatic,4090
2003,4.2,122228,Hybrid,Automatic,9255
2013,4.2,127524,Petrol,Automatic,11149
2006,4.8,102424,Electric,Semi-Automatic,10651
2018,1.8,9277,Hybrid,Automatic,13614
2014,1.3,136281,Diesel,Automatic,8374
2008,1.4,82203,Petrol,Semi-Automatic,6255
2021,3.1,277817,Diesel,Manual,7943
2017,4.4,248658,Hybrid,Semi-Automatic,9626
2023,1.5,109856,Electric,Semi-Automatic,12302
2011,3.0,131585,Electric,Semi-Automatic,9768
2010,1.6,173267,Petrol,Automatic,6734
2010,3.6,148488,Diesel,Manual,7730
2013,4.2,102212,Diesel,Semi-Automatic,10155
2021,4.6,20503,Electric,Manual,16589
2022,3.3,57797,Petrol,Automatic,14344
2001,4.9,85649,Hybrid,Automatic,10087
2019,2.0,68443,Hybrid,Manual,11431
2020,4.7,128780,Petrol,Automatic,13724
2011,3.2,23945,Diesel,Manual,10121
2009,3.7,214263,Diesel,Semi-Automatic,6214
2010,4.9,209826,Hybrid,Automatic,10303
2013,1.0,31173,Electric,Semi-Automatic,10376
2002,4.5,181732,Diesel,Manual,5565
2009,4.3,206372,Petrol,Manual,6972
2006,2.0,35063,Electric,Automatic,10698
2002,2.2,132138,Diesel,Semi-Automatic,4257
2014,4.6,227591,Electric,Automatic,11848
2007,1.0,104108,Diesel,Semi-Automatic,5117
2001,4.1,113204,Petrol,Automatic,7735
2013,4.6,103598,Petrol,Manual,10528
2017,3.1,227407,Hybrid,Manual,8751
2014,1.8,132811,Petrol,Manual,7443
2023,2.3,161315,Diesel,Automatic,11573
2015,2.6,195860,Diesel,Automatic,8782
2017,2.5,188471,Electric,Automatic,11430
2020,3.7,193168,Hybrid,Semi-Automatic,10936
2018,3.6,27859,Diesel,Manual,12542
2020,1.7,51339,Diesel,Manual,10773
2013,2.4,277398,Hybrid,Semi-Automatic,5852
2017,2.2,101345,Diesel,Automatic,10873
2004,3.1,201488,Petrol,Semi-Automatic,4370
2001,4.2,88810,Electric,Manual,8823
2020,1.2,108945,Petrol,Semi-Automatic,9121
2015,1.5,273037,Hybrid,Manual,5639
2016,2.6,104007,Petrol,Semi-Automatic,9419
2013,3.6,24972,Hybrid,Manual,12100
2001,1.1,255167,Hybrid,Manual,2000
2019,2.2,282943,Petrol,Automatic,7841
2000,2.4,269224,Electric,Semi-Automatic,3115
2004,3.1,182422,Electric,Manual,6751
2004,1.9,215554,Diesel,Manual,2888
2010,4.3,86940,Hybrid,Manual,10661
2012,4.9,66286,Diesel,Semi-Automatic,11274
2000,1.2,290305,Diesel,Semi-Automatic,2000
2012,4.6,240475,Hybrid,Semi-Automatic,8490
2007,1.6,68137,Electric,Semi-Automatic,8437
2000,1.6,34978,Petrol,Manual,5000
2000,2.7,263062,Diesel,Manual,2000
2019,4.3,210476,Electric,Semi-Automatic,11890
2020,1.1,219136,Hybrid,Automatic,9317
2004,2.7,92418,Hybrid,Automatic,8651
2000,3.8,83933,Electric,Semi-Automatic,8221
2015,1.5,172799,Petrol,Manual,6644
2002,3.3,281252,Hybrid,Automatic,4874
2009,2.5,145137,Diesel,Manual,6397
2008,2.6,22989,Electric,Manual,10640
2014,3.4,169389,Electric,Semi-Automatic,10312
2021,3.0,267112,Diesel,Automatic,9557
2004,4.1,161857,Petrol,Manual,6162
2014,4.7,93518,Diesel,Manual,11129
2008,1.8,226159,Diesel,Automatic,5276
2000,1.5,23346,Petrol,Automatic,6633
2019,2.7,280751,Petrol,Manual,6884
2005,2.0,282072,Diesel,Semi-Automatic,2000
2014,1.3,67749,Diesel,Semi-Automatic,8245
2001,2.5,193247,Petrol,Automatic,4535
2012,1.8,287148,Hybrid,Automatic,6257
2017,3.1,52062,Diesel,Manual,11258
2000,4.6,231301,Electric,Manual,6073
2011,2.7,65650,Petrol,Manual,8787
2006,1.8,261314,Diesel,Semi-Automatic,2473
2002,2.9,282974,Electric,Automatic,5440
2023,3.3,162757,Petrol,Semi-Automatic,11044
2019,3.5,69098,Electric,Automatic,15418
2002,2.9,282768,Diesel,Automatic,3444
2008,4.3,255308,Petrol,Automatic,7193
2000,4.9,162622,Petrol,Manual,5747
2012,2.6,79713,Petrol,Automatic,10205
2023,1.7,75400,Diesel,Manual,11192
2019,3.2,228821,Petrol,Manual,8423
2006,1.5,56072,Electric,Automatic,9778
2010,1.8,207513,Electric,Semi-Automatic,6749
2009,2.2,81646,Electric,Manual,9367
2013,4.2,26112,Hybrid,Manual,12677
2000,4.1,76181,Diesel,Automatic,8176
2007,4.4,127257,Electric,Automatic,11554
2021,4.4,264147,Electric,Manual,11517
2013,4.8,295066,Petrol,Automatic,8398
2020,4.2,3079,Hybrid,Manual,15238
2006,4.3,253889,Petrol,Automatic,6622
2014,1.3,189428,Petrol,Automatic,7311
2005,2.5,222867,Hybrid,Manual,4642
2003,2.9,148212,Petrol,Automatic,6435
2013,2.5,150408,Petrol,Manual,7491
2002,4.1,291071,Electric,Automatic,6478
2007,4.7,211715,Diesel,Semi-Automatic,6665
2004,3.8,128273,Electric,Automatic,10034
2009,1.4,195977,Petrol,Semi-Automatic,4280
2016,4.4,115042,Electric,Automatic,14499
2003,2.4,282222,Hybrid,Automatic,4255
2004,2.9,165008,Electric,Semi-Automatic,6899
2018,4.1,164802,Electric,Automatic,13803
2007,2.8,247347,Diesel,Semi-Automatic,4053
2019,3.9,298275,Diesel,Automatic,9234
2022,1.5,204331,Electric,Semi-Automatic,10113
2022,1.9,169512,Hybrid,Semi-Automatic,10209
2020,1.4,14981,Petrol,Manual,11200
2019,1.5,63515,Petrol,Manual,10029
2005,3.1,225946,Diesel,Manual,4181
2016,3.2,69485,Hybrid,Manual,11710
2000,1.1,184353,Hybrid,Semi-Automatic,2512
2005,4.1,245950,Electric,Manual,6781
2010,4.2,43357,Petrol,Manual,10432
2015,1.2,238115,Hybrid,Manual,6037
2017,3.9,53263,Petrol,Semi-Automatic,12034
2017,2.2,60725,Petrol,Manual,10185
2017,2.9,13036,Hybrid,Semi-Automatic,12839
2008,1.9,200249,Diesel,Semi-Automatic,4395
2009,4.6,207314,Diesel,Semi-Automatic,7253
2000,1.8,145628,Petrol,Semi-Automatic,2987
2002,2.3,246922,Diesel,Semi-Automatic,2061
2023,2.1,207880,Hybrid,Semi-Automatic,9942
2002,4.8,199318,Petrol,Automatic,7013
2006,3.7,193331,Hybrid,Semi-Automatic,6733
2023,3.5,164915,Hybrid,Automatic,13701
2003,3.8,123338,Hybrid,Automatic,8833
2017,4.0,223606,Hybrid,Manual,9727
2011,1.9,42520,Hybrid,Manual,9449
2014,3.7,233520,Petrol,Semi-Automatic,7329
2018,4.0,74435,Petrol,Automatic,13511
2007,1.2,79659,Hybrid,Manual,6806
2013,3.9,184064,Diesel,Semi-Automatic,8218
2012,3.1,279835,Hybrid,Semi-Automatic,6203
2006,4.7,91669,Electric,Automatic,12266
2013,4.5,289405,Electric,Automatic,10211
2022,1.8,68807,Electric,Semi-Automatic,13123
2022,2.0,220849,Diesel,Automatic,9783
2003,1.3,86199,Petrol,Semi-Automatic,4576
2023,4.8,181534,Hybrid,Automatic,14669
2016,3.5,48780,Petrol,Manual,11424
2011,4.4,35353,Hybrid,Semi-Automatic,12092
2010,2.3,130547,Hybrid,Automatic,9289
2001,3.8,250716,Diesel,Manual,3185
2017,2.0,141608,Diesel,Semi-Automatic,8367
2000,1.1,117793,Petrol,Semi-Automatic,2844
2021,2.4,285074,Electric,Manual,9098
2020,3.1,244385,Petrol,Semi-Automatic,8312
2020,4.3,270057,Hybrid,Automatic,11498
2007,2.9,177432,Petrol,Automatic,7051
2015,4.4,127685,Hybrid,Manual,11446
2019,1.4,133616,Diesel,Semi-Automatic,8527
2008,2.3,143560,Electric,Automatic,9428
2000,4.3,12675,Petrol,Semi-Automatic,8146
2019,2.4,259033,Hybrid,Manual,8019
2019,3.1,47734,Diesel,Automatic,13445
2023,3.3,193194,Petrol,Automatic,11936
2003,3.6,25567,Hybrid,Semi-Automatic,9088
2015,4.0,151680,Electric,Semi-Automatic,11566
2001,2.0,6031,Hybrid,Manual,7279
2015,3.2,52021,Hybrid,Semi-Automatic,11759
2020,4.9,251250,Diesel,Manual,9975
2009,3.6,51350,Electric,Manual,11373
2002,2.2,118575,Diesel,Automatic,6028
2022,1.4,72981,Diesel,Automatic,12140
2013,3.4,167054,Diesel,Automatic,9558
2004,1.9,13436,Petrol,Manual,6931
2022,4.7,99254,Petrol,Semi-Automatic,13414
2017,1.6,175432,Petrol,Semi-Automatic,7291
2009,1.1,206638,Petrol,Semi-Automatic,3767
2021,3.2,101752,Petrol,Manual,11564
2007,3.7,163981,Diesel,Automatic,8120
2018,2.8,127103,Electric,Semi-Automatic,11757
2011,1.4,233074,Electric,Automatic,7638
2011,2.6,124601,Petrol,Automatic,9007
2003,2.4,51849,Petrol,Automatic,7863
2014,4.9,244275,Petrol,Manual,8314
2001,2.8,74603,Hybrid,Semi-Automatic,6707
2016,1.2,249937,Petrol,Semi-Automatic,5101
2002,3.4,230574,Diesel,Semi-Automatic,3488
2001,1.8,284979,Diesel,Manual,2000
2004,3.5,271334,Petrol,Automatic,4873
2002,1.9,167617,Hybrid,Automatic,5747
2007,4.6,202817,Electric,Manual,8743
2010,4.9,113571,Hybrid,Manual,10728
2018,4.9,200089,Electric,Semi-Automatic,12398
2008,4.4,197298,Petrol,Semi-Automatic,6954
2020,1.9,238459,Petrol,Manual,7230
2018,2.0,291807,Electric,Semi-Automatic,7663
2010,3.4,19253,Electric,Manual,12114
2007,2.3,213607,Electric,Automatic,7727
2021,4.6,168805,Diesel,Manual,11623
2000,1.7,269757,Hybrid,Automatic,2904
2018,4.2,30677,Diesel,Manual,13086
2011,3.0,287480,Petrol,Automatic,6150
2011,1.5,283190,Hybrid,Automatic,5736
2001,3.7,82829,Electric,Semi-Automatic,8443
2020,2.5,161235,Hybrid,Manual,10375
2010,3.7,147961,Diesel,Manual,7840
2017,2.2,13096,Electric,Automatic,14638
2007,2.0,298306,Diesel,Semi-Automatic,2233
2010,1.7,215848,Electric,Manual,6483
2012,3.6,130041,Hybrid,Automatic,11199
2002,2.7,142550,Electric,Manual,6549
2015,3.4,168771,Petrol,Semi-Automatic,8624
2005,4.2,162896,Petrol,Manual,6542
2001,4.3,149833,Hybrid,Semi-Automatic,6703
2013,3.2,278860,Petrol,Automatic,7122
2011,1.1,140668,Hybrid,Automatic,8186
2010,5.0,162415,Hybrid,Automatic,11351
2002,4.2,56697,Diesel,Semi-Automatic,7766
2000,4.7,173615,Petrol,Manual,5327
2006,1.5,107755,Hybrid,Semi-Automatic,6244
2023,2.9,142524,Electric,Semi-Automatic,13049
2020,3.0,280056,Electric,Manual,9498
2004,3.5,97304,Diesel,Semi-Automatic,6853
2015,4.9,165779,Electric,Semi-Automatic,12184
2010,4.6,77111,Petrol,Automatic,11657
2019,2.3,181347,Diesel,Semi-Automatic,8473
2016,1.2,21081,Petrol,Semi-Automatic,9678
2013,3.2,27181,Petrol,Manual,10656
2000,3.8,201447,Petrol,Semi-Automatic,3871
2016,1.7,134308,Petrol,Automatic,9413
2013,4.7,292493,Diesel,Semi-Automatic,6850
2002,2.8,28667,Diesel,Automatic,8426
2014,1.6,22850,Hybrid,Semi-Automatic,10443
2023,1.1,214545,Electric,Manual,9809
2001,1.4,141763,Petrol,Automatic,4464
2003,2.2,270036,Diesel,Automatic,3299
2005,1.1,283046,Electric,Manual,3039
2006,3.7,74299,Diesel,Automatic,9614
2023,2.3,238121,Hybrid,Semi-Automatic,9537
2005,4.2,243792,Petrol,Manual,4924
2018,2.5,82704,Diesel,Automatic,11845
2019,1.0,70555,Hybrid,Semi-Automatic,10388
2014,3.8,184849,Electric,Semi-Automatic,10403
2017,3.5,197100,Petrol,Manual,8758
2007,3.2,132511,Petrol,Automatic,8249
2013,2.6,119318,Electric,Semi-Automatic,10213
2007,4.9,292765,Diesel,Automatic,6744
2019,2.6,75419,Electric,Automatic,14391
2018,3.0,153562,Electric,Automatic,12928
2010,3.0,268069,Hybrid,Manual,5738
2010,4.7,210551,Petrol,Automatic,9088
2023,4.0,150209,Diesel,Manual,11995
2000,4.6,191267,Electric,Semi-Automatic,6874
2004,4.5,293787,Petrol,Automatic,5424
2018,4.1,218564,Electric,Automatic,12728
2004,1.8,9861,Hybrid,Manual,7902
2023,2.8,971,Petrol,Manual,13780
2012,4.1,49237,Hybrid,Manual,11815
2022,4.1,104642,Petrol,Semi-Automatic,12707
2023,3.8,69740,Electric,Automatic,16905
2015,4.8,92126,Petrol,Semi-Automatic,11557
2019,4.6,1406,Electric,Automatic,17871
2014,2.5,215425,Electric,Semi-Automatic,8491
2012,1.4,1427,Electric,Manual,11071
2021,2.7,208809,Hybrid,Manual,9923
2003,2.1,194695,Electric,Semi-Automatic,5206
2017,4.9,174684,Hybrid,Manual,11606
2010,4.3,135842,Hybrid,Manual,9683
2009,1.4,83765,Petrol,Automatic,8024
2017,1.1,25313,Diesel,Manual,9793
2000,4.9,265649,Electric,Manual,5687
2013,1.2,289471,Electric,Semi-Automatic,5410
2012,2.6,124589,Diesel,Semi-Automatic,7808
2001,3.0,234085,Diesel,Manual,2718
2002,2.5,83937,Diesel,Automatic,7021
2016,3.3,261869,Electric,Manual,8962
2008,1.3,289632,Petrol,Semi-Automatic,2007
2023,1.1,100661,Petrol,Manual,10086
2013,1.7,193015,Hybrid,Automatic,8339
2021,4.7,128351,Electric,Semi-Automatic,14532
2001,4.1,14935,Electric,Manual,10201
2020,3.8,229479,Hybrid,Semi-Automatic,10310
2002,2.8,166969,Diesel,Manual,4160
2008,1.8,165836,Hybrid,Semi-Automatic,5983
2016,1.4,10910,Diesel,Manual,10081
2019,3.2,122669,Diesel,Manual,10546
2010,3.9,81626,Diesel,Automatic,10867
2002,4.9,62111,Petrol,Automatic,9857
2003,1.3,124806,Hybrid,Manual,4803
2021,3.3,288662,Diesel,Semi-Automatic,7926
2014,3.4,39460,Diesel,Automatic,12410
2012,4.4,94413,Electric,Manual,12211
2008,2.8,105651,Petrol,Automatic,8686
2013,2.5,144244,Diesel,Automatic,9115
2000,4.2,22625,Diesel,Manual,7847
2012,3.1,94118,Hybrid,Semi-Automatic,9917
2008,1.4,1123,Electric,Manual,9877
2002,4.9,27258,Hybrid,Automatic,11554
2007,2.7,42484,Electric,Automatic,11550
2008,4.7,294229,Diesel,Automatic,6815
2009,2.5,229907,Diesel,Manual,4701
2009,4.3,138053,Diesel,Manual,8338
2006,1.4,276510,Diesel,Automatic,3269
2016,3.2,249206,Hybrid,Automatic,9615
2011,3.4,204328,Diesel,Manual,6713
2015,2.0,31848,Petrol,Manual,9963
2011,1.1,184647,Petrol,Automatic,6307
2005,3.1,226621,Electric,Semi-Automatic,6167
2021,1.2,198986,Diesel,Automatic,9120
2011,4.0,203506,Diesel,Semi-Automatic,7329
2006,2.5,57444,Electric,Automatic,10751
2021,2.3,238144,Diesel,Manual,7937
2017,2.3,231788,Diesel,Manual,6864
2009,2.8,47046,Hybrid,Automatic,11159
2011,1.8,274097,Hybrid,Manual,4718
2010,4.3,258241,Petrol,Semi-Automatic,6235
2003,3.4,266526,Hybrid,Semi-Automatic,4069
2023,1.8,3235,Electric,Automatic,16235
2013,1.3,175515,Electric,Semi-Automatic,7789
2005,1.4,212695,Petrol,Manual,2746
2015,3.7,231703,Diesel,Semi-Automatic,7665
2001,1.9,156936,Diesel,Semi-Automatic,3161
2002,1.9,8589,Diesel,Automatic,7928
2008,1.1,289703,Electric,Semi-Automatic,3805
2001,4.2,66109,Hybrid,Manual,8277
2012,3.9,161261,Electric,Manual,10374
2015,2.7,133476,Diesel,Manual,8630
2018,2.5,189081,Petrol,Manual,8218
2019,3.3,223568,Electric,Semi-Automatic,10628
2021,4.2,246820,Electric,Manual,11663
2018,3.0,151956,Petrol,Automatic,10960
2013,4.0,244725,Petrol,Manual,7105
2011,2.1,202184,Diesel,Automatic,6956
2003,1.7,255899,Diesel,Automatic,3082
2004,3.2,274253,Petrol,Manual,3014
2009,4.0,162223,Petrol,Automatic,9055
2012,2.5,105611,Diesel,Automatic,9587
2006,3.1,48668,Petrol,Automatic,9526
2021,2.7,94677,Diesel,Automatic,12706
2012,2.2,26162,Diesel,Semi-Automatic,9376
2003,3.6,189266,Hybrid,Manual,5814
2019,2.2,102893,Petrol,Automatic,11442
2006,3.4,61829,Petrol,Manual,8063
2020,4.2,177156,Petrol,Manual,10756
2023,2.9,211902,Diesel,Automatic,11161
2013,1.1,182152,Electric,Automatic,8956
2016,4.9,292909,Hybrid,Automatic,10441
2021,3.8,295818,Diesel,Semi-Automatic,8283
2019,3.0,120036,Electric,Semi-Automatic,12399
2006,3.3,155565,Electric,Automatic,9588
2016,4.5,186516,Diesel,Semi-Automatic,9669
2014,4.9,297306,Diesel,Semi-Automatic,7253
2023,2.4,167039,Electric,Automatic,13559
2005,3.5,19095,Electric,Semi-Automatic,10718
2014,2.4,252688,Petrol,Manual,5646
2015,4.0,137933,Hybrid,Manual,10841
2004,3.6,82916,Hybrid,Semi-Automatic,8241
2001,1.9,88822,Electric,Automatic,8023
2003,4.2,57423,Hybrid,Semi-Automatic,9051
2016,4.6,106240,Hybrid,Manual,12375
2019,3.6,205452,Petrol,Manual,9290
2000,4.8,19096,Petrol,Automatic,10018
2018,4.4,145623,Hybrid,Manual,11987
2012,1.7,215694,Diesel,Manual,5086
2003,4.6,163353,Electric,Manual,8332
2016,3.9,18025,Hybrid,Semi-Automatic,13439
2017,2.5,210605,Electric,Semi-Automatic,9487
2007,3.7,87940,Petrol,Manual,8141
2017,3.0,61090,Diesel,Automatic,12478
2015,2.2,36391,Diesel,Manual,10072
2020,3.3,207584,Petrol,Automatic,10748
2023,3.7,27676,Electric,Manual,16146
2016,1.1,62254,Hybrid,Semi-Automatic,9754
2015,4.3,239633,Electric,Manual,10107
2000,4.4,83650,Electric,Manual,8827
2000,3.5,68081,Hybrid,Manual,7238
2020,2.3,216925,Diesel,Manual,8061
2023,2.9,70186,Hybrid,Manual,13496
2001,3.4,173293,Diesel,Automatic,5834
2005,1.8,171240,Diesel,Manual,3975
2002,2.6,45687,Petrol,Manual,6386
2018,4.4,91226,Electric,Automatic,15575
2014,3.5,92476,Hybrid,Automatic,12450
2018,4.3,255802,Diesel,Manual,8683
2003,5.0,151430,Electric,Semi-Automatic,8971
2013,3.9,223151,Electric,Manual,9436
2012,2.9,45211,Petrol,Manual,9695
2011,2.6,243572,Petrol,Semi-Automatic,5128
2011,3.3,135585,Hybrid,Manual,8988
2008,2.7,260076,Hybrid,Automatic,6498
2008,3.9,172054,Electric,Automatic,10458
2004,3.0,183618,Electric,Automatic,8127
2009,2.4,87845,Electric,Manual,9443
2005,3.2,235077,Diesel,Semi-Automatic,4098
2013,2.8,94923,Diesel,Automatic,10401
2018,3.5,250184,Diesel,Semi-Automatic,7996
2004,2.2,34276,Petrol,Manual,6814
2019,3.7,62114,Electric,Automatic,15757
2022,5.0,135041,Diesel,Automatic,14499
2023,4.7,102316,Hybrid,Semi-Automatic,14653
2009,2.4,78039,Diesel,Manual,7639
2003,2.1,93531,Electric,Automatic,8729
2003,4.0,132213,Diesel,Manual,6355
2022,3.4,166527,Diesel,Semi-Automatic,10769
2001,5.0,160877,Petrol,Automatic,7682
2018,3.0,261639,Electric,Automatic,10767
2003,4.6,47168,Petrol,Automatic,10156
2000,3.2,195410,Diesel,Manual,3391
2015,2.7,93537,Petrol,Semi-Automatic,9429
2007,4.9,18861,Petrol,Manual,10722
2001,2.9,57004,Electric,Semi-Automatic,8159
2006,2.5,122245,Hybrid,Manual,6955
2022,4.6,159544,Electric,Manual,14109
2017,2.7,254486,Electric,Semi-Automatic,8810
2014,1.4,295680,Diesel,Semi-Automatic,3786
2006,4.3,3923,Petrol,Semi-Automatic,10121
2005,1.1,95418,Hybrid,Semi-Automatic,5791
2023,3.5,65179,Petrol,Automatic,14696
2011,4.2,20334,Diesel,Manual,11193
2005,3.7,53501,Hybrid,Manual,9229
2010,2.9,272714,Petrol,Semi-Automatic,4545
2010,4.2,177834,Electric,Automatic,11243
2009,1.2,154527,Electric,Semi-Automatic,6909
2015,3.8,77869,Petrol,Manual,10842
2009,1.4,164195,Electric,Manual,6916
2020,2.6,240811,Diesel,Manual,7883
2016,4.8,42962,Electric,Automatic,16340
2015,1.2,28441,Hybrid,Manual,10231
2013,2.1,223480,Hybrid,Manual,6630
2019,2.9,39310,Electric,Automatic,15413
2020,2.3,148290,Hybrid,Manual,10434
2018,4.2,86529,Electric,Manual,13969
2008,3.0,63631,Diesel,Manual,8227
2012,4.1,4081,Electric,Manual,13718
2015,2.7,278961,Diesel,Semi-Automatic,5720
2003,1.3,175570,Diesel,Semi-Automatic,2788
2019,3.7,285346,Diesel,Semi-Automatic,7793
2003,4.1,58845,Hybrid,Automatic,10423
2023,4.0,239018,Hybrid,Semi-Automatic,11219
2009,1.8,150497,Petrol,Automatic,7090
2019,2.9,64568,Diesel,Semi-Automatic,11408
2011,4.8,120113,Petrol,Automatic,11297
2019,2.5,230727,Petrol,Manual,7685
2020,1.7,187468,Petrol,Automatic,9550
2004,1.4,114096,Electric,Manual,6418
2016,4.8,188728,Diesel,Semi-Automatic,9925
2015,4.5,140987,Electric,Manual,12280
2007,3.3,284495,Petrol,Semi-Automatic,3810
2007,2.6,251628,Hybrid,Manual,4767
2009,1.3,277187,Petrol,Manual,2556
2001,5.0,240286,Hybrid,Semi-Automatic,5594
